"bg_prop_A" "bg_prop_B" "E_radius_x" "E_radius_y" "E_radius_z" "N_width" "cluster_prop_A" "ring_width_factor" "cluster_x_coord"
"115" 0 0.004 112.466883542947 85.1790724205784 112.155927834101 30.6345302215777 0.625893738865852 0.183198332274333 139.491050411016
"116" 0.051 0.048 92.5858883070759 86.3618058385327 84.3783184536733 40.3092561371159 0.578495257068425 0.117545972228982 169.777164922561
"117" 0.025 0 108.28042026842 116.106833133381 107.488964952063 44.1602939448785 0.778024671319872 0.153290536161512 155.617038381752
"118" 0 0 120.086381782312 86.4428192493506 100.129333836958 42.435419219546 0.885395422205329 0.110411690874025 156.356950616464
"119" 0 0.081 86.3930651568808 90.4253984801471 82.4966870830394 30.2393163100351 0.596332257427275 0.199635279667564 133.679329382721
"120" 0 0 102.495109336451 85.8961236313917 79.3064584257081 36.5052993572317 0.562616738025099 0.103907836787403 142.246065451764
"121" 0 0.014 114.543432276696 112.622640945483 112.492698931601 35.641663572751 0.554422043915838 0.168253793567419 146.323519025464
"122" 0.038 0 110.480784147512 77.5957663310692 102.914957620669 43.7406946811825 0.77332605374977 0.125928545976058 136.318854382262
"123" 0.014 0 93.5611481894739 87.2563660377637 79.3905091588385 37.4277609796263 0.874524318054319 0.190812530228868 140.174673811998
"124" 0 0 99.2238521925174 89.8928063805215 82.6707775238901 39.9739893805236 0.542134051024914 0.156525363377295 153.07640186511
"125" 0.043 0 98.2137355953455 118.639402592089 109.047868277412 32.3934074118733 0.80350166130811 0.142312281043269 133.50349101238
"126" 0 0 78.4086530678906 79.1707088821568 93.8448266242631 33.8396617770195 0.587854762841016 0.10806296931114 136.52024025796
"127" 0 0.081 89.1415245714597 116.334393830039 123.463716940023 42.170563446125 0.687872119806707 0.197574768494815 166.942596272565
"128" 0 0.067 90.2509574196301 77.3286830168217 118.646360060666 31.6752849030308 0.796381032280624 0.122582430485636 154.070342250634
"129" 0 0.098 122.907054156531 89.5377793465741 96.8978945747949 35.6609169545118 0.846535324864089 0.113562436075881 144.029927777592
"130" 0 0.073 100.220391654875 116.967375052627 107.83616193803 39.0928402624559 0.775601655244827 0.131191842746921 163.402568444144
"131" 0 0 79.9766776850447 79.0810933103785 101.489573984873 35.9691944578663 0.863293992914259 0.149159798119217 151.702939195093
"132" 0 0.032 83.7278758292086 96.9347047270276 107.803114817943 31.7484457232058 0.886795641016215 0.14715704175178 173.225975851528
"133" 0.079 0.047 85.4004477150738 114.17685499182 119.834851031192 37.2070149122737 0.54877804229036 0.185202500410378 173.645900108386
"134" 0 0.036 95.9870586520992 87.2359619825147 84.272902214434 30.116502729943 0.855535162054002 0.161729110358283 170.907209650613
"135" 0.098 0.093 86.7471338016912 78.9496830664575 88.7504645972513 35.0240667478647 0.553646020125598 0.114530573645607 142.711462336592
"136" 0.007 0.026 91.6442662943155 93.0295512429439 85.746685473714 42.8035554138478 0.619311926700175 0.135410636663437 130.921571562067
"137" 0 0 121.671116852667 93.524643254932 105.24621035438 44.5623758656438 0.801817175187171 0.137539018155076 142.059513437562
"138" 0 0 89.1415165853687 90.4777635703795 92.5601890543476 39.1322591830976 0.65704341204837 0.145539163798094 165.121769043617
"139" 0.093 0.076 110.495848208666 117.507946467958 76.5254506492056 30.2750373096205 0.688064329978079 0.196491628466174 156.837178382557
"140" 0.092 0 87.7451864304021 103.65285576554 111.390325089451 37.4758412211668 0.815252943709493 0.160979154892266 165.461100079119
"141" 0.057 0.098 103.788835275918 101.734142319765 115.199034265243 30.5074223689735 0.587091578915715 0.175104789901525 133.790452871472
"142" 0.026 0.053 80.6084375362843 84.1705730417743 85.110249707941 42.960863399785 0.768288500141352 0.131834297161549 128.351387917064
"143" 0 0.01 90.4497032985091 75.7234013057314 103.958410059568 40.3456648509018 0.76668875804171 0.174870629608631 157.781327387784
"144" 0 0 113.312411226798 112.156711076386 106.577875709627 30.5086267017759 0.661406238377094 0.176830224110745 143.370219890494
"145" 0 0.023 83.5989983635955 110.259905154817 101.983725372702 32.3884752835147 0.598469469696283 0.117551811994053 174.074468796607
"146" 0 0 84.6316427341662 110.613592958543 88.8915009913035 30.5579092958942 0.8310790524818 0.117068367055617 146.714710514061
"147" 0.009 0 91.3139445940033 102.819608338177 84.109930798877 39.5324085932225 0.832131817657501 0.157235875702463 132.043742178939
"148" 0.082 0.015 83.5301676415838 104.190341278445 77.8122988645919 38.4453932312317 0.517390926275402 0.195327422278933 125.578396779019
"149" 0.008 0 87.5674782786518 82.9306114348583 85.0817192229442 30.1150548120495 0.818958205543459 0.117862458014861 173.714171617758
"150" 0 0.089 86.7293318151496 83.397084241733 92.5257659633644 41.3165768317413 0.871170464064926 0.183367367088795 172.998495807406
"151" 0 0.025 109.593382210005 101.607878378127 79.7357210307382 44.1798947076313 0.771591645851731 0.139682076103054 154.258707584813
"152" 0 0.073 82.2415073169395 83.2360889180563 102.479671849869 34.7823552601039 0.59952175328508 0.110698822070844 157.359569182154
"153" 0.036 0.02 76.9784103380516 82.6723249978386 78.8388145039789 31.4467990072444 0.574954832345247 0.165420675300993 152.202345163096
"154" 0.075 0.064 79.6896385378204 78.8673041388392 87.2746752924286 33.3903624827508 0.884210866969079 0.11387012633495 139.940504427068
"155" 0.07 0 86.7492676828988 94.535343721509 116.735935315955 32.7449349453673 0.79738173848018 0.103430354036391 138.379756244831
"156" 0 0.064 82.1360561298206 104.69151068246 123.756461474113 30.2744359255303 0.533386809937656 0.145339226839133 161.538151791319
"157" 0 0 120.542244811077 84.8452695296146 113.837377843447 41.5900767152198 0.583943421486765 0.181407130067237 166.463537001982
"158" 0 0.063 110.738679929636 92.447603540495 81.3164563500322 44.8574263730552 0.612832960858941 0.165593828214332 139.752025541384
"159" 0.05 0.005 87.002201017458 75.6965743377805 117.901469836943 35.6080687372014 0.505723262485117 0.192803151742555 150.526292761788
"160" 0.006 0.048 79.5711985323578 77.5661881896667 106.804927939083 44.5980943436734 0.707272766157985 0.185205513448454 163.786466617603
"161" 0.031 0.023 100.553815369494 82.5315790018067 118.904415459838 37.9229067696724 0.868914772477001 0.189444077573717 142.153786343988
"162" 0 0.067 88.8203908922151 79.9757941276766 93.038852151949 44.023955182638 0.71684386562556 0.132867958839051 126.413308805786
"163" 0 0.056 91.6694358806126 110.613544867374 113.531735294964 39.2268771096133 0.748535432014614 0.194367527333088 161.684679624159
"164" 0 0 119.728621118702 86.761456343811 75.4340707906522 42.4288343160879 0.566973457857966 0.177322069974616 163.492339418735
"165" 0 0.04 88.630199956242 115.502315864433 95.9972734097391 37.6509747840464 0.715676589030772 0.188711966923438 170.218352414668
"166" 0 0 100.840418355074 92.8415127797052 122.365374630317 37.5720666744746 0.772022837027907 0.135525319445878 157.260477775708
"167" 0 0 111.087899201084 109.367049299181 109.847310988698 31.2860620126594 0.703920654952526 0.159233056847006 130.143485951703
"168" 0.055 0 103.952345217112 114.719532988966 77.6803870103322 37.3791188676842 0.627358711976558 0.116811473900452 150.648933718912
"169" 0.033 0 103.015382459853 80.0091386889108 100.332309876103 34.4461055926513 0.535510168038309 0.174327422678471 125.254735385533
"170" 0 0 124.587571830489 78.2748392201029 93.0258856271394 44.4495071133133 0.741560104582459 0.104129353957251 153.827205242123
"171" 0 0.029 122.551541647408 98.1234434759244 95.2096824301407 40.5814423423726 0.7911889443174 0.171034100325778 137.94549688464
"172" 0 0.089 75.2639839192852 115.146622713655 112.980692402925 39.2108182213269 0.870304510183632 0.184016337385401 126.94541249657
"173" 0 0 115.57927163085 97.5885090767406 99.5802173390985 39.1363583283965 0.735347535461187 0.175243675825186 161.430388630833
"174" 0 0 105.103908467572 104.607889975887 112.249861389864 34.5932715560775 0.846821983717382 0.120545946946368 127.893239189871
"175" 0.069 0.046 107.754553027917 111.884269700386 106.464329978917 40.3339195833541 0.573801067378372 0.18661971159745 129.770258325152
"176" 0.097 0 110.95229878556 97.1585464547388 121.139356249478 37.9757352126762 0.67707888642326 0.146146944444627 167.748381337151
"177" 0.023 0 119.831786770374 118.563303444535 100.540231994819 39.9881952675059 0.674427087418735 0.190483025368303 153.346170473378
"178" 0.037 0.095 83.720496064052 113.455504737794 82.4791148188524 36.3521494239103 0.898051814362407 0.197935505537316 133.550847857259
"179" 0 0.079 99.1106815403327 96.9166024588048 110.572837269865 33.2401306007523 0.761703888047487 0.144615627801977 161.211316729896
"180" 0 0.021 92.0890836277977 78.2921714242548 113.780146732461 44.6036267979071 0.836778508964926 0.170320495939814 157.343051442876
"181" 0 0 75.6676177144982 109.816553571727 90.4718465055339 38.6599163466599 0.840492891892791 0.198441951419227 170.65669427393
"182" 0.026 0 96.0198910324834 117.989655886777 85.2633911301382 36.5079943137243 0.659473890252411 0.181904369173571 164.995178207755
"183" 0.094 0.008 120.344334736001 102.443247439805 101.633076090366 44.1187180182897 0.577884132415056 0.166250285808928 159.605553001165
"184" 0.041 0.047 95.0720426859334 110.668547439855 119.257434771862 39.0523047884926 0.552498035598546 0.10249062506482 150.530880293809
"185" 0 0 110.035515588243 113.138528715353 112.319941446185 33.0182894552127 0.899893009290099 0.157968115597032 146.859310520813
"186" 0.073 0 84.7952399519272 120.634168153629 82.5513628311455 31.1709051020443 0.841698077507317 0.115683812345378 141.985633503646
"187" 0 0.025 82.3146568844095 87.8542376100086 122.29121531127 31.1937711189967 0.768281114567071 0.117939608893357 132.09785517538
"188" 0.06 0 104.578461695928 99.8636401840486 112.728728633374 38.3728159137536 0.642260166909546 0.108205004106276 148.199315776583
"189" 0.004 0.057 76.3910635490902 108.566736266948 110.966077330522 40.9250866470393 0.687581495661288 0.107044173800386 145.348381390795
"190" 0 0 83.0014250474051 124.452348868363 106.753072526772 40.5595684389118 0.514977701101452 0.141772766620852 150.285480800085
"191" 0 0 112.845017330255 122.946711687837 119.149094168097 41.5549532650039 0.580907390732318 0.125655815005302 134.307328122668
"192" 0 0 78.8907343288884 91.0658690147102 121.45445154747 30.0278973137029 0.868669837154448 0.166234088409692 156.826136796735
"193" 0.037 0.096 107.817079231609 118.884188937955 123.757965338882 32.8523173753638 0.649917082302272 0.176929273433052 173.339471407235
"194" 0 0 102.188671578187 108.659915928729 99.7454522526823 38.9406622003298 0.762082382943481 0.180916860396974 173.94356620498
"195" 0 0.029 102.491808403283 91.1114925518632 118.227853858843 36.3021535857115 0.530607192404568 0.105162055930123 161.34522613138
"196" 0 0.022 123.640428914223 112.21852011513 80.4078775225207 30.5449729179963 0.845739836338907 0.133624128089286 150.506625021808
"197" 0 0.1 119.426460168324 95.7250368548557 87.1935650939122 41.1946339043789 0.798331306409091 0.191569862770848 135.019593359903
"198" 0.074 0 124.613660783507 114.121512987185 95.0326824327931 32.3722922697198 0.689455180987716 0.180308033758774 153.482162952423
"199" 0 0 104.204302642029 81.2226982438006 82.492462627124 35.0841416849289 0.590761766396463 0.168808179860935 132.615814881865
"200" 0.074 0.097 91.0913085914217 95.0874066096731 75.6344374152832 37.9064031830058 0.666624184232205 0.170623491774313 156.523247982841
"201" 0 0.093 97.3967503174208 123.140168818645 87.5166179379448 39.1779249999672 0.837639416288585 0.15037593326997 151.595676282886
"202" 0 0.061 103.427224908955 104.414503334556 88.0824039340951 30.1717606955208 0.546876047085971 0.118333047698252 145.320098532829
"203" 0.08 0 117.220926238224 86.2807953148149 101.620790956076 34.8699886165559 0.581915556639433 0.162294032191858 170.884862728417
"204" 0 0.046 79.3681077542715 117.760684748646 116.778069420252 38.1965695589315 0.543754869699478 0.104743961431086 171.638961334247
"205" 0 0.071 83.2763644400984 84.061934100464 88.4408478974365 42.9081176756881 0.828801934141666 0.152764191897586 126.577778591309
"206" 0.058 0.06 112.539301568177 97.3221253254451 76.6802642261609 30.0273433537222 0.527508272137493 0.115724623412825 125.133428629488
"207" 0 0.042 99.5246390812099 117.886094236746 122.200861549936 44.5275176782161 0.868050223961472 0.118260367889889 130.140438338276
"208" 0 0 100.334075314458 104.792405385524 97.356116049923 36.936998271849 0.501897686719894 0.15499493512325 147.58429779904
"209" 0 0 111.541094724089 90.5552487587556 107.635950262193 43.8305019331165 0.787676041387022 0.155651970393956 145.377388515044
"210" 0 0 119.245398312341 118.486539309379 109.892254823353 42.4734180397354 0.629027608223259 0.146323895407841 134.760792471934
"211" 0.027 0.087 123.70766827371 118.302233563736 87.377663271036 32.5883045315277 0.649224163033068 0.103007711563259 152.286750252824
"212" 0 0.002 77.8760682675056 115.339640690945 103.715965687297 39.1914774477482 0.75914948368445 0.177345054037869 159.11515452899
"213" 0.053 0.074 99.3123630178161 100.723686057609 87.0124189881608 36.6283923515584 0.788326252810657 0.138134568766691 134.467034076806
"214" 0.031 0 90.7533008372411 83.2607124466449 92.0374434324913 36.7168576398399 0.831388701777905 0.15508514570538 169.89120929502
"215" 0 0.098 82.7598206931725 78.5830050939694 113.758257334121 36.394721630495 0.826575084961951 0.152879495918751 126.04292111937
"216" 0.034 0.093 106.262458080892 89.9947865866125 120.79019525554 32.1739083027933 0.811226142384112 0.124083223077469 161.202231945936
"217" 0 0.012 103.623212862294 86.121290223673 110.580723197199 33.9092414325569 0.733316081948578 0.190050838515162 152.452785335481
"218" 0 0.063 104.583166504744 93.2440788135864 121.248219208792 32.0701595710125 0.799833572190255 0.144742382736877 159.622346865945
