"bg_prop_A" "bg_prop_B" "E_radius_x" "E_radius_y" "E_radius_z" "N_width" "cluster_prop_A" "ring_width_factor" "cluster_x_coord" "variable_parameter"
"53" 0.0826686079148203 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"54" 0.0531936479266733 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"55" 0.0868017778964713 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"56" 0.0987809137441218 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"57" 0.0294422396691516 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"58" 0.0186586156487465 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"59" 0.000442714965902269 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"60" 0.0929294692818076 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"61" 0.0829357214970514 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"62" 0.0748827903531492 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"63" 0.0557241133181378 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"64" 0.0898814104497433 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"65" 0.0755300367949531 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"66" 0.0683162500616163 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"67" 0.086451764870435 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"68" 0.0401795948157087 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"69" 0.0792311888188124 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"70" 0.0950274351518601 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"71" 0.010185215016827 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"72" 0.011009995196946 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"73" 0.0543975468259305 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"74" 0.00239073019474745 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"75" 0.00229657187592238 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"76" 0.0983135082526133 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"77" 0.0274995701154694 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"78" 0.0504109899280593 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"79" 0.0933788626454771 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"80" 0.0341351675335318 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"81" 0.0969978367676959 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"82" 0.0589749259641394 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"83" 0.0664908879669383 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"84" 0.0535409298259765 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"85" 0.0428031770978123 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"86" 0.0666369532002136 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"87" 0.0283616367261857 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"88" 0.00440396466292441 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"89" 0.0508799036964774 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"90" 0.0896943460451439 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"91" 0.0411734344670549 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"92" 0.0240470421966165 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"93" 0.0206987502751872 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"94" 0.084455218212679 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"95" 0.00337584561202675 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"96" 0.0884484478505328 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"97" 0.0613970382371917 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"98" 0.0168102395953611 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"99" 0.0799396147485822 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"100" 0.00424986504949629 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"101" 0.0551068170461804 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"102" 0.061038330104202 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"103" 0.000810938817448914 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"104" 0.0554097083862871 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"105" 0.0123684287304059 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"106" 0.0606948547530919 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"107" 0.0663449217798188 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"108" 0.00815154497977346 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"109" 0.0762402339605615 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"110" 0.0285949199926108 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"111" 0.0197914951480925 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"112" 0.0419223183998838 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"113" 0.0188516604946926 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"114" 0.0798477080650628 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"115" 0.0940813550492749 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"116" 0.020026463479735 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"117" 0.0687346353195608 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"118" 0.0346721940208226 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"119" 0.0792628944851458 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"120" 0.0960650072200224 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"121" 0.0537077204789966 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"122" 0.00895483738277108 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"123" 0.0390008562011644 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"124" 0.0146998487878591 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"125" 0.0225175405619666 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"126" 0.0948493060655892 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"127" 0.0387419872451574 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"128" 0.014154764614068 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"129" 0.00912640378810465 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"130" 0.0322911629918963 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"131" 0.0206077217590064 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"132" 0.0377684400882572 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"133" 0.0443887178786099 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"134" 0.0720614165998995 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"135" 0.051347719039768 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"136" 0.084177805413492 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"137" 0.0731536990730092 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"138" 0.057198983989656 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"139" 0.0148986082989723 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"140" 0.0470931278541684 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"141" 0.0280099006602541 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"142" 0.0609211441129446 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"143" 0.0207662131637335 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"144" 0.0250100032659248 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"145" 0.0302159036509693 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"146" 0.00589392322581261 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"147" 0.0340557186165825 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"148" 0.035475819860585 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"149" 0.0817194683477283 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"150" 0.00527541432529688 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"151" 0.0815396037651226 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"152" 0.0631809335434809 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"153" 0.0933512130985037 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"154" 0.0787943984847516 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"155" 0.0847207119921222 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"156" 0.0340779087739065 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"157" 0.0504817088600248 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"158" 0.0980133377481252 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"159" 0.0794805027777329 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"160" 0.0320332850795239 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"161" 0.0347408520057797 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"162" 0.0536248469958082 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"163" 0.0109229831025004 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"164" 0.0526826458517462 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"165" 0.0449150292901322 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"166" 0.0098561170976609 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"167" 0.0594098949804902 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"168" 0.0891532121924684 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"169" 0.0943946853978559 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"170" 0.00925459114369005 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"171" 0.0187570736045018 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"172" 0.00893922944087535 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"173" 0.0251520413439721 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"174" 0.00296105637680739 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"175" 0.0175526554230601 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"176" 0.0623935738811269 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"177" 0.0556079411879182 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"178" 0.0305664594052359 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"179" 0.00172617202624679 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"180" 0.0409998756134883 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"181" 0.00988735586870462 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"182" 0.0958705130266026 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"183" 0.0701545341173187 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"184" 0.00409484670963138 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"185" 0.0403783670859411 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"186" 0.065423769899644 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"187" 0.0556077396729961 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"188" 0.0157689703861251 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"189" 0.00451242765411735 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"190" 0.0786710641579703 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"191" 0.0366198857082054 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"192" 0.0974924908252433 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"193" 0.047586238803342 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"194" 0.0896133619593456 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"195" 0.0702633438631892 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"196" 0.0341660045785829 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"197" 0.0650666306959465 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"198" 0.0872114690020681 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"199" 0.00818473352119327 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"200" 0.0347657216014341 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_A"
"201" 0 0 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"202" 0 0.0571116341045126 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"203" 0 0.0697344605345279 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"204" 0 0.00390307372435927 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"205" 0 0.0973491390235722 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"206" 0 0.00435197562910616 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"207" 0 0.0839794850209728 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"208" 0 0.0141506088431925 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"209" 0 0.060814527887851 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"210" 0 0.0798878274857998 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"211" 0 0.0224140156526119 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"212" 0 0.0612560947192833 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"213" 0 0.0536625430220738 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"214" 0 0.0557189639890567 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"215" 0 0.085543589363806 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"216" 0 0.000815193657763302 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"217" 0 0.01324485137593 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"218" 0 0.0743348025949672 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"219" 0 0.0292041324544698 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"220" 0 0.0413381503429264 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"221" 0 0.0263436602428555 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"222" 0 0.0740493704099208 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"223" 0 0.0655961380340159 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"224" 0 0.0371060298755765 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"225" 0 0.0866547763580456 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"226" 0 0.0473225559806451 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"227" 0 0.0119993724161759 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"228" 0 0.0621542520821095 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"229" 0 0.097158313379623 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"230" 0 0.0462432513944805 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"231" 0 0.0628425309201703 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"232" 0 0.0587439870927483 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"233" 0 0.0992092034313828 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"234" 0 0.0902293610852212 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"235" 0 0.0871866424102336 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"236" 0 0.0105481716571376 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"237" 0 0.0629758021095768 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"238" 0 0.0257497936952859 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"239" 0 0.0974342546891421 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"240" 0 0.0567645470611751 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"241" 0 0.00280413269065321 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"242" 0 0.00779364919289947 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"243" 0 0.0379983095219359 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"244" 0 0.0408824748825282 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"245" 0 0.0707771172514185 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"246" 0 0.094191485713236 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"247" 0 0.0450092502636835 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"248" 0 0.0581310945330188 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"249" 0 0.0183248813031241 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"250" 0 0.0953655116027221 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"251" 0 0.0814878329867497 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"252" 0 0.063486154563725 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"253" 0 0.0322547588963062 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"254" 0 0.0735065777786076 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"255" 0 0.0200469732517377 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"256" 0 0.0605408810544759 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"257" 0 0.0391789106186479 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"258" 0 0.0699189368402585 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"259" 0 0.0828237137524411 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"260" 0 0.00119154383428395 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"261" 0 0.0415315847843885 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"262" 0 0.0214750474086031 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"263" 0 0.0473707149038091 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"264" 0 0.035883512115106 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"265" 0 0.0354656523559242 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"266" 0 0.0630426559364423 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"267" 0 0.0115423711482435 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"268" 0 0.0569250277942047 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"269" 0 0.0981219112407416 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"270" 0 0.00419985027983785 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"271" 0 0.0771654326701537 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"272" 0 0.0431648320518434 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"273" 0 0.0373491928214207 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"274" 0 0.0753359160153195 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"275" 0 0.0244662264594808 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"276" 0 0.075576656172052 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"277" 0 0.0222243160940707 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"278" 0 0.0921099049737677 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"279" 0 0.046687006787397 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"280" 0 0.0977774194441736 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"281" 0 0.062444552150555 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"282" 0 0.0586043467512354 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"283" 0 0.0387114861514419 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"284" 0 0.0676362025085837 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"285" 0 0.0717136304825544 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"286" 0 0.0291761660715565 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"287" 0 0.0376625400735065 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"288" 0 0.0883135965792462 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"289" 0 0.0546284582000226 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"290" 0 0.0650366160320118 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"291" 0 0.0866085000569001 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"292" 0 0.0761481863213703 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"293" 0 0.030790358921513 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"294" 0 0.0798980066785589 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"295" 0 0.0610659861238673 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"296" 0 0.0339771911036223 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"297" 0 0.0816295123891905 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"298" 0 0.0379937096498907 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"299" 0 0.0117335084127262 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"300" 0 0.0936129466630519 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"301" 0 0.0114926722133532 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"302" 0 0.0530035338830203 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"303" 0 0.0912455969722942 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"304" 0 0.00277506180573255 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"305" 0 0.0507665617624298 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"306" 0 0.00951435915194452 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"307" 0 0.0454793785465881 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
"308" 0 0.0333645198028535 75 100 125 37.5 0.7 0.15 150 "bg_prop_B"
